country,state,stfip,cityarea,fips,zipcode,ZIPCODE,domestic1,Program,Major,Degree,Sex,Year,Graduated,DISTRICTNAME,DISTRICTNO,progflag
US,MI,26,CADILLAC,26113,49601,49601,US observation,HTM-BS,Hospitality Tourism Management,BS,F,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SB-MUL-BBA,Business General,BBA,F,2025-2026,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,STA-BS,Statistics,BS,F,2015-2016,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PT-MS,Physical Therapy,MS,F,2005-2006,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,LA-MUL-BA,English,BA,M,2019-2020,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,NURX-BSN,Nursing,BSN,F,1995-1996,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PSY-BS,Psychology,BS,F,1995-1996,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,CMS-BS,Communication Studies,BS,F,2015-2016,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,CJ-BS,Criminal Justice,BS,M,1985-1986,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,GPST-BA,Group Social Studies,BA,F,2002-2003,2,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PED-BS,Physical Education,BS,F,2003-2004,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,LBF-BAS,Leadership & Business Fund,BAS,F,2024-2025,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SW-MSW,Social Work,MSW,F,1998-1999,2,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SW-MSW,Social Work,MSW,M,1996-1997,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,NRM-BS,Natural Resources Mgmt,BS,M,2020-2021,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,BUS-MBA,Business General,MBA,M,2003-2004,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,NXOL-BSN,Nursing,BSN,F,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,INF-BS,Information Systems,BS,M,2018-2019,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SW-MSW,Social Work,MSW,F,2016-2017,2,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,HCO-BS,Health Communication,BS,F,2025-2026,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ED-MED,General Education,MED,F,2004-2005,4,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,CJ-BS,Criminal Justice,BS,M,2016-2017,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,EXE-BS,Exercise Science,BS,F,2022-2023,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PSYX-BS,Psychology,BS,M,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ED-MED,General Education,MED,F,2000-2001,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PT-MS,Physical Therapy,MS,F,2003-2004,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SW-MSW,Social Work,MSW,F,2015-2016,2,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,HED-MED,Higher Education,MED,F,2024-2025,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,GPST-BA,Group Social Studies,BA,F,2007-2008,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ED-MED,General Education,MED,M,2008-2009,4,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,NRM-BS,Natural Resources Mgmt,BS,M,2004-2005,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SCM-BBA,Supply Chain Management,BBA,M,2022-2023,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,AHSC-BS,Allied Health Sciences,BS,F,2023-2024,3,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,FIN-BBA,Finance,BBA,M,2013-2014,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,IR-BA,International Relations,BA,F,1998-1999,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,GPST-BS,Group Social Studies,BS,M,2001-2002,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,LDR-PRCER,Leadership,PRCER,F,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SPED-MED,Special Education,MED,F,1997-1998,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ED-MED,General Education,MED,M,2009-2010,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SW-MSW,Social Work,MSW,F,2002-2003,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PSY-BS,Psychology,BS,F,2002-2003,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,NUR-BSN,Nursing,BSN,F,1994-1995,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SPED-MED,Special Education,MED,F,2019-2020,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,LA-MUL-BS,Behavioral Neuroscience,BS,M,2022-2023,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,EXE-BS,Exercise Science,BS,M,2019-2020,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,BIO-BS,Biology,BS,F,2010-2011,2,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PSY-BS,Psychology,BS,M,2017-2018,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SW-MSW,Social Work,MSW,F,1996-1997,3,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,GPST-BA,Group Social Studies,BA,F,2005-2006,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PED-BS,Physical Education,BS,M,2002-2003,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,CJ-BS,Criminal Justice,BS,M,1995-1996,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SB-MUL-BBA,Accounting,BBA,F,2025-2026,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ACC-BBA,Accounting,BBA,M,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SPED-MED,Special Education,MED,M,2019-2020,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,BIO-BS,Biology,BS,F,2015-2016,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ICPG-PBBDG,Interprof Coll Practice Gradua,PBBDG,F,2025-2026,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ED-MED,General Education,MED,M,2007-2008,3,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,IR-BA,International Relations,BA,F,2017-2018,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ED-MED,General Education,MED,F,1994-1995,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,LDS-EDS,Leadership,EDS,M,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SB-MUL-BBA,Marketing,BBA,M,2007-2008,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PED-BS,Physical Education,BS,M,1987-1988,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,BHNS-BS,Behavioral Neuroscience,BS,F,2022-2023,2,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ENG-BA,English,BA,F,1999-2000,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PSYX-BS,Psychology,BS,F,2008-2009,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PTD-DPT,Physical Therapy,DPT,F,2009-2010,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SW-BSW,Social Work,BSW,F,2019-2020,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,HST-BA,History,BA,F,2025-2026,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,HCO-BA,Health Communication,BA,M,2013-2014,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,HST-BA,History,BA,M,2013-2014,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,WRT-BA,Writing,BA,F,2008-2009,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,BIO-BS,Biology,BS,M,1990-1991,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SLP-MS,Speech-Language Pathology,MS,F,2025-2026,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SW-MSW,Social Work,MSW,M,1994-1995,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,GPST-BS,Group Social Studies,BS,F,2011-2012,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,BIC-BS,Biochemistry,BS,F,2022-2023,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,HS-BS,Health Science,BS,M,1993-1994,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,APR-BS,Advertising & Public Relations,BS,F,2003-2004,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,EXE-BS,Exercise Science,BS,F,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PSY-BS,Psychology,BS,F,2022-2023,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ED-MED,General Education,MED,F,2005-2006,4,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PTD-DPT,Physical Therapy,DPT,F,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,LA-MUL-BS,Psychology,BS,F,2022-2023,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,LA-MUL-BS,History,BS,M,2007-2008,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,AHSC-BS,Allied Health Sciences,BS,F,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ARTH-BA,Art History,BA,F,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,WRT-BA,Writing,BA,M,2009-2010,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,AHSC-BS,Allied Health Sciences,BS,F,2015-2016,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,BUS-BBA,Business General,BBA,F,1987-1988,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,NUR-BSN,Nursing,BSN,M,2017-2018,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,GPST-BA,Group Social Studies,BA,M,1999-2000,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,EGM-BSE,Mechanical Engineering,BSE,M,2018-2019,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,MGT-BBA,Management,BBA,F,2006-2007,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PAS-MPAS,Physician Assistant Studies,MPAS,M,2024-2025,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PLS-BS,Political Science,BS,F,2005-2006,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ED-MED,General Education,MED,F,2011-2012,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PHO-BS,Photography,BS,F,2009-2010,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,CHMG-PRCER,Green Chemistry,PRCER,M,2019-2020,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ED-MED,General Education,MED,F,2006-2007,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,CSD-BS,Communication Sci & Disorders,BS,F,2022-2023,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,MGT-BBA,Management,BBA,F,2005-2006,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,LIB-BS,Liberal Studies,BS,F,2019-2020,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SB-MUL-BBA,Finance,BBA,M,2024-2025,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,MTH-BS,Mathematics,BS,M,1986-1987,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,HTM-BS,Hospitality Tourism Management,BS,F,2006-2007,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,AHSC-BS,Allied Health Sciences,BS,M,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,NUR-BSN,Nursing,BSN,F,2003-2004,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,EDLD-MED,Educational Leadership,MED,M,2013-2014,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SW-MSW,Social Work,MSW,F,1999-2000,2,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,BIO-MS,Biology,MS,M,2007-2008,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,GPST-BS,Group Social Studies,BS,F,2004-2005,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ENG-BA,English,BA,F,2010-2011,2,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,CSD-BS,Communication Sci & Disorders,BS,F,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,GPST-BS,Group Social Studies,BS,F,2012-2013,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,GSCI-BS,Group Science,BS,M,1997-1998,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SW-MSW,Social Work,MSW,F,1995-1996,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,HTM-BA,Hospitality Tourism Management,BA,F,2010-2011,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,GPY-BS,Geography,BS,F,2022-2023,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,GPSS-BS,Group Social Sciences,BS,F,1991-1992,2,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SW-MSW,Social Work,MSW,F,2004-2005,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PTD-DPT,Physical Therapy,DPT,F,2010-2011,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PEDX-BS,Physical Education,BS,F,2009-2010,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PSY-BS,Psychology,BS,M,1999-2000,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SPED-MED,Special Education,MED,F,2011-2012,2,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ESOL-PBCER,English as a Second Language,PBCER,F,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SW-MSW,Social Work,MSW,F,2008-2009,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,WGS-BS,Women and Gender Studies,BS,F,2017-2018,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,MGT-BBA,Management,BBA,M,1993-1994,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,NURX-BSN,Nursing,BSN,F,1993-1994,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ED-MED,General Education,MED,F,2002-2003,4,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ICUR-MED,Instruction & Curriculum,MED,F,2015-2016,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,NUR-BSN,Nursing,BSN,F,1987-1988,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,BIO-BS,Biology,BS,F,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,FIN-BBA,Finance,BBA,M,1995-1996,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,MGT-BBA,Management,BBA,F,1999-2000,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PTD-DPT,Physical Therapy,DPT,F,2025-2026,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,CLA-BA,Classics,BA,F,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,LA-MUL-BS,Ped Cont Know 3rd-6th,BS,F,2024-2025,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,HSMH-PRCER,Medical & Health Humanities,PRCER,M,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SPED-MED,Special Education,MED,M,1991-1992,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ENG-BA,English,BA,F,1998-1999,2,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ED-MED,General Education,MED,F,1999-2000,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,OT-MS,Occupational Therapy,MS,F,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,LA-MUL-BS,Group Social Studies,BS,F,2018-2019,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ED-MED,General Education,MED,M,2002-2003,2,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,APR-BA,Advertising & Public Relations,BA,F,2017-2018,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,BUS-BBA,Business General,BBA,M,2022-2023,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PT-MS,Physical Therapy,MS,M,1994-1995,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PAS-MPAS,Physician Assistant Studies,MPAS,M,2025-2026,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SW-MSW,Social Work,MSW,F,2014-2015,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ACC-BBA,Accounting,BBA,M,2024-2025,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,GSCI-BS,Group Science,BS,M,1999-2000,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ALNG-MA,Applied Linguistics,MA,F,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,HTM-BS,Hospitality Tourism Management,BS,F,2007-2008,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ED-MED,General Education,MED,M,2001-2002,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,BUS-BBA,Business General,BBA,M,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SOC-BS,Sociology,BS,F,1995-1996,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PTD-DPT,Physical Therapy,DPT,M,2009-2010,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,BUS-BBA,Business General,BBA,M,1990-1991,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,HS-BS,Health Science,BS,F,1993-1994,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,MKT-BBA,Marketing,BBA,M,2009-2010,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ED-MED,General Education,MED,F,2008-2009,4,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SB-MUL-BBA,Marketing,BBA,M,2014-2015,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,WRT-BA,Writing,BA,F,2015-2016,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,HSMH-PRCER,Medical & Health Humanities,PRCER,F,2024-2025,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,BECO-BBA,Business Economics,BBA,M,2014-2015,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,LTST-MED,Literacy Studies,MED,F,2014-2015,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,BUS-BBA,Business General,BBA,F,1988-1989,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,LA-MUL-BS,Biomedical Sciences,BS,F,2020-2021,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,HTM-BS,Hospitality Tourism Management,BS,F,2019-2020,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,MUS-BME,Music,BME,F,2005-2006,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,BIO-BS,Biology,BS,F,1997-1998,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,LA-MUL-BA,History,BA,F,2007-2008,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ART-BFA,Art: Studio Art,BFA,M,2004-2005,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PLS-BA,Political Science,BA,M,2017-2018,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,LA-MUL-BS,Comp Sci & Arts for Teaching,BS,F,2016-2017,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PAS-MPAS,Physician Assistant Studies,MPAS,F,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,SW-BSW,Social Work,BSW,F,1993-1994,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,APR-BS,Advertising & Public Relations,BS,M,1999-2000,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ED-MED,General Education,MED,F,2010-2011,2,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,NUR-BSN,Nursing,BSN,F,2009-2010,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,HTM-BS,Hospitality Tourism Management,BS,F,2005-2006,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ECO-BS,Economics,BS,M,1990-1991,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PNA-BS,Public and Nonprofit Admin,BS,F,2025-2026,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,ICUR-MED,Instruction & Curriculum,MED,F,2014-2015,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,BECO-BBA,Business Economics,BBA,M,2023-2024,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,GPST-BS,Group Social Studies,BS,F,2002-2003,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,BIOS-BS,Biomedical Sciences,BS,F,2021-2022,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,BIOS-BS,Biomedical Sciences,BS,F,2006-2007,2,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,CHM-BS,Chemistry,BS,M,2019-2020,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,MKT-BBA,Marketing,BBA,M,2004-2005,1,MICHIGAN 2,493,Program and major included
US,MI,26,CADILLAC,26113,49601,49601,US observation,PHY-BS,Physics,BS,M,2007-2008,1,MICHIGAN 2,493,Program and major included
